id,make,model,year,VClass,drive,trans,fuelType,cylinders,displ,city,UCity,highway,UHighway,co2,feScore,ghgScore,efficiency_value,pv_value
38027,Mercedes-Benz,CLS550 4matic,2017-01-01,Compact Cars,4-Wheel Drive,Automatic 9-spd,Premium Gasoline,8,4.7,17.3012,21.6,24.89,35.0,444,4,4,pv4,92
38028,Audi,A6 quattro,2017-01-01,Midsize Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,4,2.0,21.5546,27.4237,31.2288,44.9,353,5,5,pv4,98
38029,Audi,A6,2017-01-01,Midsize Cars,Front-Wheel Drive,Automatic (AM-S7),Premium Gasoline,4,2.0,24.3414,31.3615,34.0189,49.4,317,6,6,pv4,98
38030,Bentley,Mulsanne,2017-01-01,Midsize Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,8,6.8,11.2645,13.6993,18.0543,24.8,652,1,1,pv4,101
38031,Mazda,6,2017-01-01,Midsize Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,2.5,24.0,31.7,33.981,49.3383,315,6,6,pv4,100
38032,Mazda,6,2017-01-01,Midsize Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,2.5,25.7731,33.4235,34.5503,50.2674,304,7,7,pv4,100
38033,Mazda,6,2017-01-01,Midsize Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,2.5,26.5132,34.5,35.1195,51.2,299,7,7,pv4,100
38034,BMW,340i xDrive Gran Turismo,2017-01-01,Large Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,6,3.0,20.2149,25.5655,30.0005,42.9471,374,5,5,pv4,0
38035,Chevrolet,SS,2017-01-01,Large Cars,Rear-Wheel Drive,Automatic (S6),Premium Gasoline,8,6.2,13.5947,16.7,21.524,28.0,544,2,2,pv4,112
38036,Chevrolet,SS,2017-01-01,Large Cars,Rear-Wheel Drive,Manual 6-spd,Premium Gasoline,8,6.2,14.4373,17.8,22.1673,28.8,520,3,3,pv4,112
38037,Lincoln,Continental  AWD,2017-01-01,Large Cars,All-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.0,16.2223,20.1572,24.1517,33.875,467,4,4,pv4,106
38038,Lincoln,Continental  AWD,2017-01-01,Large Cars,All-Wheel Drive,Automatic (S6),Regular Gasoline,6,2.7,16.7579,20.8718,24.853,34.9434,453,4,4,pv4,106
38039,Lincoln,Continental  FWD,2017-01-01,Large Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,6,2.7,17.7469,22.2,27.2921,38.7,422,4,4,pv4,106
38040,Lincoln,Continental  FWD,2017-01-01,Large Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.7,17.0777,21.3,25.8687,36.5,440,4,4,pv4,106
38041,Lincoln,Continental  AWD,2017-01-01,Large Cars,All-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.7,16.3668,20.3497,23.8278,33.3834,467,4,4,pv4,106
38045,BMW,740e xDrive,2017-01-01,Large Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,4,2.0,24.8563,32.1,29.4644,42.1,214,8,9,pv4,114
38046,Hyundai,Sonata Plug-in Hybrid,2017-01-01,Midsize Cars,Front-Wheel Drive,Automatic (AM6),Regular Gasoline,4,2.0,37.8163,51.9,39.5547,58.6,104,10,10,pv4,106
38049,MINI,Cooper S Convertible,2017-01-01,Minicompact Cars,Front-Wheel Drive,Automatic (S6),Premium Gasoline,4,2.0,25.2986,32.7371,32.9012,47.5866,315,6,6,pv4,0
38050,Bentley,Continental GT Convertible,2017-01-01,Subcompact Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,12,6.0,12.0228,14.4,20.0478,26.7,604,2,2,pv4,0
38051,Mercedes-Benz,S65 AMG Convertible,2017-01-01,Subcompact Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,12,6.0,13.8059,16.7,21.3324,28.1,542,2,2,pv4,0
38052,Bentley,Continental GT,2017-01-01,Compact Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,12,6.0,12.4737,15.4,21.0866,28.3,580,2,2,pv4,0
38053,Infiniti,QX30,2017-01-01,Compact Cars,Front-Wheel Drive,Automatic (AM7),Premium Gasoline,4,2.0,24.1397,31.0731,32.9834,47.7195,324,6,6,pv4,0
38054,Infiniti,QX30 AWD,2017-01-01,Compact Cars,All-Wheel Drive,Automatic (AM7),Premium Gasoline,4,2.0,21.4835,27.3246,29.5849,42.29,362,5,5,pv4,0
38055,Nissan,Versa,2017-01-01,Compact Cars,Front-Wheel Drive,Automatic (variable gear ratios),Regular Gasoline,4,1.6,31.2965,41.6382,38.6109,57.0052,260,8,8,pv4,90
38056,Nissan,Versa,2017-01-01,Compact Cars,Front-Wheel Drive,Manual 5-spd,Regular Gasoline,4,1.6,27.0,36.3227,35.6059,52.0,296,7,7,pv4,90
38057,Nissan,Versa,2017-01-01,Compact Cars,Front-Wheel Drive,Automatic 4-spd,Regular Gasoline,4,1.6,25.9637,33.7,35.2413,51.4,302,7,7,pv4,90
38058,Volkswagen,CC,2017-01-01,Compact Cars,Front-Wheel Drive,Automatic (AM-S6),Premium Gasoline,4,2.0,21.873,26.9731,31.0197,42.4681,349,5,5,pv4,0
38059,Volvo,S60 Polestar AWD,2017-01-01,Compact Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,4,2.0,20.0221,25.3,27.4208,38.9,388,5,5,pv4,93
38060,Bentley,Flying Spur,2017-01-01,Midsize Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,12,6.0,12.0228,14.4,20.0478,26.7,604,2,2,pv4,0
38061,Toyota,Prius,2017-01-01,Midsize Cars,Front-Wheel Drive,Automatic (variable gear ratios),Regular Gasoline,4,1.8,53.646,75.5931,49.7399,71.205,171,10,10,pv4,0
38062,Toyota,Prius Eco,2017-01-01,Midsize Cars,Front-Wheel Drive,Automatic (variable gear ratios),Regular Gasoline,4,1.8,57.8088,83.5598,53.3226,77.7618,158,10,10,pv4,0
38063,Mercedes-Benz,Maybach S600,2017-01-01,Large Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,12,6.0,12.9405,15.9,21.3518,28.1,565,2,2,pv4,120
38064,Mercedes-Benz,S600,2017-01-01,Large Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,12,6.0,13.4334,16.4,21.8475,28.6,547,2,2,pv4,112
38065,Mercedes-Benz,AMG S65,2017-01-01,Large Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,12,6.0,13.3536,16.5,21.5187,28.4,552,2,2,pv4,112
38081,BMW,330e,2017-01-01,Compact Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,4,2.0,27.7708,36.3462,34.3774,49.9849,189,9,10,pv4,96
38082,Lotus,Evora,2017-01-01,Minicompact Cars,Rear-Wheel Drive,Manual 6-spd,Premium Gasoline,6,3.5,16.2346,19.58,23.7065,32.98,468,4,4,pv4,48
38083,Lotus,Evora,2017-01-01,Minicompact Cars,Rear-Wheel Drive,Automatic (S6),Premium Gasoline,6,3.5,16.8596,20.54,24.4428,34.24,451,4,4,pv4,48
38084,Buick,Cascada,2017-01-01,Subcompact Cars,Rear-Wheel Drive,Automatic (S6),Premium Gasoline,4,1.6,20.0221,25.3,26.5822,37.6,395,5,5,pv4,0
38085,Mercedes-Benz,AMG C63 S Coupe,2017-01-01,Subcompact Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,8,4.0,17.0777,21.3,23.244,32.5,458,4,4,pv4,0
38086,Mercedes-Benz,AMG C63 Coupe,2017-01-01,Subcompact Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,8,4.0,17.0777,21.3,23.244,32.5,458,4,4,pv4,0
38087,Hyundai,Veloster,2017-01-01,Compact Cars,Front-Wheel Drive,Automatic (AM6),Regular Gasoline,4,1.6,28.31,37.1444,35.3541,51.5855,288,7,7,pv4,90
38088,Hyundai,Veloster,2017-01-01,Compact Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,1.6,26.5132,34.5,34.3255,49.9,304,7,7,pv4,90
38089,Jaguar,XE,2017-01-01,Compact Cars,Rear-Wheel Drive,Automatic (S8),Diesel,4,2.0,31.925,42.6,42.2412,63.2,284,8,7,pv4,91
38090,Jaguar,XE AWD,2017-01-01,Compact Cars,All-Wheel Drive,Automatic (S8),Diesel,4,2.0,30.1512,39.9,40.3193,59.9,299,8,7,pv4,91
38091,Kia,Forte Koup,2017-01-01,Compact Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,2.0,24.8563,32.1,33.1568,48.0,320,6,6,pv4,0
38092,Kia,Forte Koup,2017-01-01,Compact Cars,Front-Wheel Drive,Automatic (AM7),Regular Gasoline,4,1.6,24.5424,31.6493,31.604,45.5,328,6,6,pv4,0
38093,Kia,Forte Koup,2017-01-01,Compact Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,1.6,23.1741,29.7,29.5278,42.2,348,6,6,pv4,0
38094,Mercedes-Benz,AMG C63,2017-01-01,Compact Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,8,4.0,17.8951,22.4,25.2823,35.6,432,4,4,pv4,92
38095,Mercedes-Benz,AMG C63 S,2017-01-01,Compact Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,8,4.0,17.5986,22.0,24.431,34.3,441,4,4,pv4,92
38096,Chevrolet,Malibu,2017-01-01,Midsize Cars,Front-Wheel Drive,Automatic 9-spd,Premium Gasoline,4,2.0,22.0382,28.1,33.0332,47.8,342,6,6,pv4,100
38097,Chevrolet,Malibu Hybrid,2017-01-01,Midsize Cars,Front-Wheel Drive,Automatic (variable gear ratios),Regular Gasoline,4,1.8,49.4795,68.3,43.0602,60.4,194,10,10,pv4,100
38098,Chrysler,200,2017-01-01,Midsize Cars,Front-Wheel Drive,Automatic 9-spd,Regular Gasoline,4,2.4,22.962,29.4,35.7243,52.1952,323,6,6,pv4,101
38099,Chrysler,200,2017-01-01,Midsize Cars,Front-Wheel Drive,Automatic 9-spd,Regular Gasoline,4,2.4,22.962,29.4,35.7243,52.1952,323,6,6,pv4,101
38100,Chrysler,200,2017-01-01,Midsize Cars,Front-Wheel Drive,Automatic 9-spd,Regular Gasoline,6,3.6,19.0003,23.9,30.9153,44.4,388,5,5,pv4,101
38101,Chrysler,200 AWD,2017-01-01,Midsize Cars,All-Wheel Drive,Automatic 9-spd,Regular Gasoline,6,3.6,18.3382,22.9996,28.4462,40.4998,405,5,5,pv4,101
38102,Infiniti,Q50,2017-01-01,Midsize Cars,Rear-Wheel Drive,Automatic (S7),Premium Gasoline,6,3.0,19.605,24.727,28.6535,40.8247,390,5,5,pv4,102
38103,Infiniti,Q50S Red Sport,2017-01-01,Midsize Cars,Rear-Wheel Drive,Automatic (S7),Premium Gasoline,6,3.0,19.8767,25.1,26.3879,37.3,398,5,5,pv4,100
38104,Infiniti,Q50 AWD,2017-01-01,Midsize Cars,All-Wheel Drive,Automatic (S7),Premium Gasoline,6,3.0,18.9016,23.7655,26.9469,38.1645,408,5,5,pv4,102
38105,Infiniti,Q50S Red Sport  AWD,2017-01-01,Midsize Cars,All-Wheel Drive,Automatic (S7),Premium Gasoline,6,3.0,19.1468,24.1,25.7057,36.2494,412,5,5,pv4,100
38106,Infiniti,Q50,2017-01-01,Midsize Cars,Rear-Wheel Drive,Automatic (S7),Premium Gasoline,4,2.0,22.8807,29.2852,30.5206,46.5634,345,6,6,pv4,102
38107,Infiniti,Q50 AWD,2017-01-01,Midsize Cars,All-Wheel Drive,Automatic (S7),Premium Gasoline,4,2.0,22.0577,28.1276,27.9395,43.4724,365,5,5,pv4,102
38108,Jaguar,XF,2017-01-01,Midsize Cars,Rear-Wheel Drive,Automatic (S8),Diesel,4,2.0,31.0746,41.3,41.7197,62.3,289,8,7,pv4,97
38109,Jaguar,XF AWD,2017-01-01,Midsize Cars,All-Wheel Drive,Automatic (S8),Diesel,4,2.0,30.1512,39.9,40.3193,59.9,299,8,7,pv4,97
38110,Lexus,ES 350,2017-01-01,Midsize Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.5,20.6681,26.1917,30.4066,43.5908,365,5,5,pv4,100
38111,Lexus,ES 300h,2017-01-01,Midsize Cars,Front-Wheel Drive,Automatic (AV-S6),Regular Gasoline,4,2.5,40.3222,56.0848,38.8285,54.1578,223,9,9,pv4,100
38112,Toyota,Corolla iM,2017-01-01,Midsize Cars,Front-Wheel Drive,Automatic (AV-S7),Regular Gasoline,4,1.8,28.2127,37.0,35.9696,52.6,283,7,7,pv4,0
38113,Toyota,Corolla iM,2017-01-01,Midsize Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,1.8,26.7185,34.8,34.5091,50.2,297,7,7,pv4,0
38114,Kia,Forte 5,2017-01-01,Large Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,2.0,24.9096,32.1766,33.5691,48.6685,317,6,6,pv4,0
38115,Kia,Forte 5,2017-01-01,Large Cars,Front-Wheel Drive,Automatic (AM7),Regular Gasoline,4,1.6,24.9259,32.2,29.7811,42.6,332,6,6,pv4,0
38116,Kia,Forte 5,2017-01-01,Large Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,1.6,22.8912,29.3,29.0199,41.4,353,5,5,pv4,0
38117,Mercedes-Benz,S550,2017-01-01,Large Cars,Rear-Wheel Drive,Automatic 9-spd,Premium Gasoline,8,4.7,17.5243,21.9,26.1286,36.9,434,4,4,pv4,112
38118,Mercedes-Benz,S550 4matic,2017-01-01,Large Cars,4-Wheel Drive,Automatic 9-spd,Premium Gasoline,8,4.7,16.4796,20.5,25.2823,35.6,452,4,4,pv4,112
38138,Aston Martin,Vanquish S Zagato,2017-01-01,Minicompact Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,12,6.0,13.466,16.5327,20.7097,28.7057,555,2,2,pv4,0
38139,Aston Martin,Rapide S,2017-01-01,Subcompact Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,12,6.0,14.0538,17.2984,21.4866,29.8618,533,3,3,pv4,83
38140,Mercedes-Benz,C300 4matic Convertible,2017-01-01,Subcompact Cars,4-Wheel Drive,Automatic 9-spd,Premium Gasoline,4,2.0,21.824,27.8,29.0835,41.5,360,5,5,pv4,0
38141,Mercedes-Benz,C300 Convertible,2017-01-01,Subcompact Cars,Rear-Wheel Drive,Automatic 9-spd,Premium Gasoline,4,2.0,22.8204,29.2,30.9781,44.5,342,6,6,pv4,0
38142,Mercedes-Benz,CLA250 4matic,2017-01-01,Compact Cars,4-Wheel Drive,Automatic (AM7),Premium Gasoline,4,2.0,23.3858,30.0,31.7913,45.8,336,6,6,pv4,88
38143,Mercedes-Benz,S550 4matic Coupe,2017-01-01,Compact Cars,4-Wheel Drive,Automatic 9-spd,Premium Gasoline,8,4.7,16.9285,21.1,25.478,35.9,443,4,4,pv4,0
38144,Mercedes-Benz,AMG S63 4matic Coupe,2017-01-01,Compact Cars,4-Wheel Drive,Automatic 7-spd,Premium Gasoline,8,5.5,15.4251,19.1,23.0453,32.2,490,3,3,pv4,0
38145,Mitsubishi,Lancer,2017-01-01,Compact Cars,Front-Wheel Drive,Manual 5-spd,Regular Gasoline,4,2.0,24.3683,31.4,32.9713,47.7,322,6,6,pv4,93
38146,Mitsubishi,Lancer,2017-01-01,Compact Cars,Front-Wheel Drive,Automatic (AV-S6),Regular Gasoline,4,2.0,27.2577,35.5904,33.937,49.2667,295,7,7,pv4,93
38147,Mitsubishi,Lancer 4WD,2017-01-01,Compact Cars,All-Wheel Drive,Automatic (AV-S6),Regular Gasoline,4,2.4,22.9595,29.3965,29.5023,42.1597,343,6,6,pv4,93
38148,Volkswagen,CC 4motion,2017-01-01,Compact Cars,All-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.6,16.9415,20.5,25.219,33.5,446,4,4,pv4,0
38149,Nissan,Altima SR,2017-01-01,Midsize Cars,Front-Wheel Drive,Automatic (AV-S7),Regular Gasoline,4,2.5,26.0,36.6,37.4661,54.4,297,7,7,pv4,102
38150,Nissan,Altima,2017-01-01,Midsize Cars,Front-Wheel Drive,Automatic (variable gear ratios),Regular Gasoline,4,2.5,27.0,37.3876,38.6946,55.9314,287,7,7,pv4,102
38151,Nissan,Altima,2017-01-01,Midsize Cars,Front-Wheel Drive,Automatic (AV-S7),Regular Gasoline,6,3.5,22.0,29.2,32.2408,45.2,347,6,6,pv4,102
38152,Toyota,Corolla,2017-01-01,Midsize Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,1.8,27.347,35.7216,35.255,51.4226,289,7,7,pv4,98
38153,Toyota,Corolla,2017-01-01,Midsize Cars,Front-Wheel Drive,Automatic (variable gear ratios),Regular Gasoline,4,1.8,28.4148,37.3,36.3927,53.3,281,7,7,pv4,98
38154,Toyota,Corolla,2017-01-01,Midsize Cars,Front-Wheel Drive,Automatic (AV-S7),Regular Gasoline,4,1.8,28.1732,36.9415,35.0,51.8327,286,7,7,pv4,98
38155,Toyota,Corolla LE Eco,2017-01-01,Midsize Cars,Front-Wheel Drive,Automatic (variable gear ratios),Regular Gasoline,4,1.8,30.0,40.5,39.5547,58.6,263,8,8,pv4,98
38156,Toyota,Corolla LE Eco,2017-01-01,Midsize Cars,Front-Wheel Drive,Automatic (variable gear ratios),Regular Gasoline,4,1.8,29.4867,38.9,37.5944,55.3,271,8,8,pv4,98
38157,Mercedes-Benz,AMG S63 4matic,2017-01-01,Large Cars,4-Wheel Drive,Automatic 7-spd,Premium Gasoline,8,5.5,15.0138,18.7,23.2509,31.7,499,3,3,pv4,112
38176,Audi,A3 Cabriolet quattro,2017-01-01,Subcompact Cars,All-Wheel Drive,Automatic (AM-S6),Regular Gasoline,4,2.0,21.7491,26.8492,29.5079,41.8,359,5,5,pv4,0
38177,Hyundai,Elantra,2017-01-01,Midsize Cars,Front-Wheel Drive,Automatic (AM7),Regular Gasoline,4,1.6,26.4716,33.2,33.3906,46.7,305,7,7,pv4,96
38178,Hyundai,Elantra,2017-01-01,Midsize Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,1.6,21.9668,28.0,30.0971,43.1,356,5,5,pv4,96
38179,MINI,Cooper S Clubman,2017-01-01,Midsize Cars,Front-Wheel Drive,Manual 6-spd,Premium Gasoline,4,2.0,22.108,28.1978,30.9237,44.4133,349,5,5,pv4,0
38188,Lexus,RC 300 AWD,2017-01-01,Subcompact Cars,All-Wheel Drive,Automatic (S6),Premium Gasoline,6,3.5,18.6784,23.6941,25.6884,35.721,415,4,4,pv4,0
38189,Lexus,RC 350,2017-01-01,Subcompact Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,6,3.5,19.184,24.3,27.5579,38.0,396,5,5,pv4,0
38190,Lexus,RC 350 AWD,2017-01-01,Subcompact Cars,All-Wheel Drive,Automatic (S6),Premium Gasoline,6,3.5,18.6784,23.6941,25.6884,35.721,415,4,4,pv4,0
38191,Lexus,RC F,2017-01-01,Subcompact Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,8,5.0,16.0,20.7,25.0,34.8,465,4,4,pv4,0
38192,Lexus,RC 200t,2017-01-01,Subcompact Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,4,2.0,22.1586,28.2688,32.0589,46.2295,345,6,6,pv4,0
38193,Roush Performance,Stage 3 Mustang,2017-01-01,Subcompact Cars,Rear-Wheel Drive,Manual 6-spd,Premium Gasoline,8,5.0,12.6323,15.4533,22.949,30.1602,559,2,2,pv4,0
38194,Roush Performance,Stage 3 Mustang,2017-01-01,Subcompact Cars,Rear-Wheel Drive,Automatic (S6),Premium Gasoline,8,5.0,13.8251,17.0,22.4473,31.3,531,3,3,pv4,0
38195,Lexus,GS F,2017-01-01,Compact Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,8,5.0,15.7756,19.6,24.3684,32.4,472,4,4,pv4,91
38196,Mercedes-Benz,CLA250 4matic,2017-01-01,Compact Cars,4-Wheel Drive,Automatic (AM7),Premium Gasoline,4,2.0,23.3858,30.0,31.7913,45.8,336,6,6,pv4,88
38197,Lexus,LS 460,2017-01-01,Midsize Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,8,4.6,16.3295,20.3,24.2339,34.0,460,4,4,pv4,103
38198,Lexus,LS 460 AWD,2017-01-01,Midsize Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,8,4.6,15.6308,19.3721,22.9366,32.0362,486,3,3,pv4,103
38199,Lexus,LS 460 L,2017-01-01,Midsize Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,8,4.6,16.3295,20.3,24.2339,34.0,460,4,4,pv4,102
38200,Lexus,LS 460 L AWD,2017-01-01,Midsize Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,8,4.6,15.6308,19.3721,22.9366,32.0362,486,3,3,pv4,102
38201,Lexus,GS 350,2017-01-01,Midsize Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,6,3.5,19.786,24.9754,27.9591,39.7384,388,5,5,pv4,99
38202,Lexus,GS 350 AWD,2017-01-01,Midsize Cars,All-Wheel Drive,Automatic (S6),Premium Gasoline,6,3.5,19.0019,23.9022,25.7735,36.3536,411,5,5,pv4,100
38203,Lexus,GS 350 F Sport,2017-01-01,Midsize Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,6,3.5,18.7801,23.6,27.1633,38.5,405,5,5,pv4,99
38204,Lexus,GS 200t,2017-01-01,Midsize Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,4,2.0,22.1586,28.2688,32.0589,46.2295,345,6,6,pv4,99
38205,Lexus,GS 200t F Sport,2017-01-01,Midsize Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,4,2.0,20.7463,26.3,29.7178,42.5,368,5,5,pv4,99
38206,Lexus,GS 450h,2017-01-01,Midsize Cars,Rear-Wheel Drive,Automatic (AV-S8),Premium Gasoline,6,3.5,29.3324,39.7066,34.1708,44.2615,283,7,7,pv4,99
38207,MINI,Cooper Clubman All4,2017-01-01,Midsize Cars,All-Wheel Drive,Manual 6-spd,Premium Gasoline,3,1.5,22.0723,28.1478,32.0764,46.2576,345,6,6,pv4,0
38208,Kia,Optima,2017-01-01,Large Cars,Front-Wheel Drive,Automatic (AM7),Regular Gasoline,4,1.6,27.7395,36.3,37.295,54.8,286,7,7,pv4,105
38209,Kia,Optima,2017-01-01,Large Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,2.0,21.5376,27.4,30.9781,44.5,360,5,5,pv4,105
38210,Kia,Optima FE,2017-01-01,Large Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,2.4,25.1175,32.4759,35.6543,52.0797,310,7,7,pv4,106
38211,Kia,Optima,2017-01-01,Large Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,2.4,24.1859,31.1391,34.2771,49.8211,321,6,6,pv4,105
38212,Mercedes-Benz,Maybach S550 4matic,2017-01-01,Large Cars,4-Wheel Drive,Automatic 9-spd,Premium Gasoline,8,4.7,16.2544,20.2,24.4967,34.4,466,4,4,pv4,120
38228,Audi,A3 e-tron,2017-01-01,Compact Cars,Front-Wheel Drive,Automatic (AM-S6),Premium Gasoline,4,1.4,32.6,43.6,35.6,52.0,158,10,10,pv4,0
38229,BMW,i3 REX  (94 Amp-hour battery),2017-01-01,Subcompact Cars,Rear-Wheel Drive,Automatic (A1),Premium Gasoline,2,0.6,36.1399,49.2,33.4036,48.4,29,10,10,pv4,84
38230,BMW,i8,2017-01-01,Subcompact Cars,All-Wheel Drive,Automatic 6-spd,Premium Gasoline,3,1.5,28.1135,38.4,28.8888,46.4,199,8,10,pv4,0
38231,Audi,A3,2017-01-01,Subcompact Cars,Front-Wheel Drive,Automatic (AM-S7),Regular Gasoline,4,2.0,25.9151,32.7,34.6815,49.9,303,7,7,pv4,86
38232,Audi,A3 Cabriolet,2017-01-01,Subcompact Cars,Front-Wheel Drive,Automatic (AM-S7),Regular Gasoline,4,2.0,24.9259,32.2,33.65,48.8,316,6,6,pv4,0
38233,Chevrolet,Camaro,2017-01-01,Subcompact Cars,Rear-Wheel Drive,Manual 6-spd,Premium Gasoline,8,6.2,13.7273,16.8726,19.6187,27.0925,560,2,2,pv4,0
38234,Volkswagen,Beetle Convertible,2017-01-01,Subcompact Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,1.8,24.3095,31.3158,32.7934,47.4125,322,6,6,pv4,0
38235,Volkswagen,Beetle Dune Convertible,2017-01-01,Subcompact Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,1.8,23.8712,30.6901,31.3794,45.1406,331,6,6,pv4,0
38236,Honda,Civic 2Dr,2017-01-01,Compact Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,2.0,27.6499,34.3,38.5997,54.9496,278,7,7,pv4,0
38237,Honda,Civic 2Dr,2017-01-01,Compact Cars,Front-Wheel Drive,Automatic (variable gear ratios),Regular Gasoline,4,2.0,30.2984,39.7986,39.0742,58.3498,262,8,8,pv4,0
38238,Honda,Civic 2Dr,2017-01-01,Compact Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,1.5,30.0,38.4499,41.2427,59.7993,258,8,8,pv4,0
38239,Honda,Civic 2Dr,2017-01-01,Compact Cars,Front-Wheel Drive,Automatic (variable gear ratios),Regular Gasoline,4,1.5,31.1994,40.7747,39.6245,58.697,256,8,8,pv4,0
38240,Mercedes-Benz,CLA250,2017-01-01,Compact Cars,Front-Wheel Drive,Automatic (AM7),Premium Gasoline,4,2.0,24.3603,31.3885,36.3611,53.2477,311,7,7,pv4,88
38241,Volkswagen,Beetle,2017-01-01,Compact Cars,Front-Wheel Drive,Automatic (AM-S6),Regular Gasoline,4,2.0,23.1741,29.7,29.2106,41.7,349,6,6,pv4,0
38242,Volkswagen,Beetle,2017-01-01,Compact Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,1.8,24.3095,31.3158,32.7934,47.4125,322,6,6,pv4,0
38243,Volkswagen,Beetle Dune,2017-01-01,Compact Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,1.8,23.8712,30.6901,31.3794,45.1406,331,6,6,pv4,0
38244,Bentley,Mulsanne EWB,2017-01-01,Midsize Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,8,6.8,10.5918,12.9,17.264,23.0963,692,1,1,pv4,105
38245,Ford,Focus RS AWD,2017-01-01,Midsize Cars,All-Wheel Drive,Manual 6-spd,Premium Gasoline,4,2.3,19.3516,24.3799,25.0732,35.28,412,5,5,pv4,0
38246,Honda,Civic 4Dr,2017-01-01,Midsize Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,2.0,28.0,34.6499,40.0499,56.5,273,7,7,pv4,98
38247,Honda,Civic 4Dr,2017-01-01,Midsize Cars,Front-Wheel Drive,Automatic (variable gear ratios),Regular Gasoline,4,2.0,30.8566,40.3404,39.7588,59.0117,257,8,8,pv4,98
38248,Honda,Civic 4Dr,2017-01-01,Midsize Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,1.5,30.9997,38.699,42.1485,61.049,251,8,8,pv4,98
38249,Honda,Civic 4Dr,2017-01-01,Midsize Cars,Front-Wheel Drive,Automatic (variable gear ratios),Regular Gasoline,4,1.5,31.8733,41.4712,41.6174,60.8729,248,8,8,pv4,98
38250,MINI,Cooper Clubman All4,2017-01-01,Midsize Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,3,1.5,22.0,29.5916,29.0,43.5,353,5,5,pv4,0
